39.187388889	125.636825833	36.2
39.187388889	125.636767778	36.0
39.187388889	125.636709722	35.8
39.187388889	125.636651667	35.5
39.187388889	125.636593611	35.2
39.187388889	125.636535556	34.8
39.187388889	125.636477500	34.5
39.187388889	125.636419444	34.2
39.187388889	125.636361389	33.9
39.187388889	125.636303333	33.7
